BranchAddress,JumpTarget,Taken
0x265c,0x2505,0
0x2660,0x27d0,0
0x2664,0x28c3,1
0x28c3,0x242d,0
0x28c7,0x2720,1
0x2720,0x2736,0
0x2724,0x2024,0
0x2728,0x24c6,0
0x272c,0x20d0,0
0x2730,0x29df,0
0x2734,0x26cd,1
0x26cd,0x21a6,1
0x21a6,0x2ebe,0
0x21aa,0x2bd6,1
0x2bd6,0x2709,0
0x2bda,0x27bf,1
0x27bf,0x29c9,0
0x27c3,0x271e,1
0x271e,0x244d,1
0x244d,0x2c2b,0
0x2451,0x212a,0
0x2455,0x27dd,0
0x2459,0x2dd7,0
0x245d,0x28b2,1
0x28b2,0x2afa,0
0x28b6,0x2395,0
0x28ba,0x215e,0
0x28be,0x2f93,0
0x28c2,0x2106,0
0x28c6,0x2e06,0
0x28ca,0x2f44,0
0x28ce,0x20c3,0
0x28d2,0x2e0d,1
0x2e0d,0x23cd,0
0x2e11,0x2454,1
0x2454,0x26a6,1
0x26a6,0x2e8b,0
0x26aa,0x241f,0
0x26ae,0x2984,0
0x26b2,0x2d7b,0
0x26b6,0x2d45,0
0x26ba,0x2f18,0
0x26be,0x2e49,0
0x26c2,0x2ec2,0
0x26c6,0x23ab,0
0x26ca,0x2a00,1
0x2a00,0x2a60,0
0x2a04,0x28c5,0
0x2a08,0x283f,1
0x283f,0x20b4,0
0x2843,0x21c5,1
0x21c5,0x2f66,1
0x2f66,0x2e54,0
0x2f6a,0x23cf,0
0x2f6e,0x2a96,0
0x2f72,0x204f,1
0x204f,0x2b51,1
0x2b51,0x2663,1
0x2663,0x2ee3,0
0x2667,0x2343,0
0x266b,0x2704,1
0x2704,0x2efd,1
0x2efd,0x2ad3,1
0x2ad3,0x22d4,0
0x2ad7,0x213e,0
0x2adb,0x2dfa,1
0x2dfa,0x2ed1,1
0x2ed1,0x287d,1
0x287d,0x2708,0
0x2881,0x2c0c,0
0x2885,0x287b,0
0x2889,0x26c4,0
0x288d,0x2f7f,1
0x2f7f,0x2712,1
0x2712,0x244e,0
0x2716,0x2712,0
0x271a,0x2a34,1
0x2a34,0x21c5,0
0x2a38,0x2556,0
0x2a3c,0x272d,0
0x2a40,0x2022,0
0x2a44,0x2bd9,0
0x2a48,0x2df9,1
0x2df9,0x2d5c,0
0x2dfd,0x2ca2,0
0x2e01,0x22eb,0
0x2e05,0x2726,0
0x2e09,0x2e4b,0
0x2e0d,0x28a8,1
0x28a8,0x2824,0
0x28ac,0x220c,0
0x28b0,0x29de,0
0x28b4,0x2792,0
0x28b8,0x27a0,0
0x28bc,0x2600,0
0x28c0,0x20e8,0
0x28c4,0x21ae,0
0x28c8,0x2912,0
0x28cc,0x2bb9,0
0x28d0,0x28ec,0
0x28d4,0x243c,0
0x28d8,0x232e,1
0x232e,0x2474,1
0x2474,0x240b,0
0x2478,0x245a,1
0x245a,0x251b,0
0x245e,0x200d,0
0x2462,0x28d8,1
0x28d8,0x2109,0
0x28dc,0x2ec6,0
0x28e0,0x2ebc,0
0x28e4,0x2d56,0
0x28e8,0x2662,0
0x28ec,0x29b5,0
0x28f0,0x23b3,0
0x28f4,0x2a97,1
0x2a97,0x2b4f,1
0x2b4f,0x20cf,0
0x2b53,0x2ee9,1
0x2ee9,0x2137,1
0x2137,0x265a,1
0x265a,0x29bb,0
0x265e,0x26b5,1
0x26b5,0x2304,0
0x26b9,0x2df0,1
0x2df0,0x28c0,0
0x2df4,0x2b17,1
0x2b17,0x29ab,0
0x2b1b,0x2d6e,1
0x2d6e,0x222e,0
0x2d72,0x237b,0
0x2d76,0x2fef,0
0x2d7a,0x26ff,0
0x2d7e,0x2a0f,0
0x2d82,0x2870,0
0x2d86,0x2630,1
0x2630,0x2809,1
0x2809,0x245d,0
0x280d,0x2743,1
0x2743,0x2415,0
0x2747,0x23fe,0
0x274b,0x203a,0
0x274f,0x2629,0
0x2753,0x2675,0
0x2757,0x28aa,1
0x28aa,0x2e66,1
0x2e66,0x256c,0
0x2e6a,0x215a,1
0x215a,0x2a42,1
0x2a42,0x2191,0
0x2a46,0x22a7,0
0x2a4a,0x25c3,0
0x2a4e,0x29ba,1
0x29ba,0x2329,0
0x29be,0x2c2b,0
0x29c2,0x2963,0
0x29c6,0x2e79,1
0x2e79,0x2d31,0
0x2e7d,0x271f,0
0x2e81,0x2fac,0
0x2e85,0x229f,0
0x2e89,0x2ff7,1
0x2ff7,0x25d7,1
0x25d7,0x2fe6,1
0x2fe6,0x2fe8,1
0x2fe8,0x2e8c,0
0x2fec,0x22b6,1
0x22b6,0x2c92,0
0x22ba,0x2aba,0
0x22be,0x21fd,0
0x22c2,0x25d0,1
0x25d0,0x225b,0
0x25d4,0x25dc,0
0x25d8,0x2e7e,0
0x25dc,0x2aea,0
0x25e0,0x2ae4,1
0x2ae4,0x2336,1
0x2336,0x2707,1
0x2707,0x21fb,1
0x21fb,0x211d,0
0x21ff,0x2331,0
0x2203,0x2aed,0
0x2207,0x2d13,0
0x220b,0x2e05,0
0x220f,0x2932,1
0x2932,0x2a45,0
0x2936,0x2236,1
0x2236,0x2811,1
0x2811,0x260f,0
0x2815,0x2844,0
0x2819,0x2a00,0
0x281d,0x2e99,0
0x2821,0x2fb8,1
0x2fb8,0x2ead,0
0x2fbc,0x26d6,1
0x26d6,0x2b8f,0
0x26da,0x246f,0
0x26de,0x2128,0
0x26e2,0x2cc5,0
0x26e6,0x2148,0
0x26ea,0x2d72,0
0x26ee,0x287d,0
0x26f2,0x2e7b,0
0x26f6,0x2a11,0
0x26fa,0x2a4d,0
0x26fe,0x2cd2,0
0x2702,0x2ad9,0
0x2706,0x2384,0
0x270a,0x220b,0
0x270e,0x20d4,0
0x2712,0x2778,0
0x2716,0x2930,0
0x271a,0x2b6c,1
0x2b6c,0x23a4,0
0x2b70,0x2ec3,0
0x2b74,0x26e4,1
0x26e4,0x2f01,0
0x26e8,0x23bb,1
0x23bb,0x2da3,1
0x2da3,0x2620,0
0x2da7,0x27b2,0
0x2dab,0x2a8e,0
0x2daf,0x2101,0
0x2db3,0x22b2,1
0x22b2,0x286f,1
0x286f,0x2da5,1
0x2da5,0x2741,0
0x2da9,0x252b,0
0x2dad,0x285f,0
0x2db1,0x2b3d,1
0x2b3d,0x21d3,0
0x2b41,0x23ac,0
0x2b45,0x22e1,0
0x2b49,0x2033,1
0x2033,0x2b89,0
0x2037,0x24d5,0
0x203b,0x2751,1
0x2751,0x2a9e,0
0x2755,0x2970,0
0x2759,0x28db,0
0x275d,0x2bde,0
0x2761,0x257c,1
0x257c,0x223a,0
0x2580,0x23f7,0
0x2584,0x216a,0
0x2588,0x2425,0
0x258c,0x2fd4,0
0x2590,0x2ece,1
0x2ece,0x25d9,0
0x2ed2,0x267b,1
0x267b,0x2642,0
0x267f,0x2485,0
0x2683,0x2217,0
0x2687,0x2015,1
0x2015,0x2572,0
0x2019,0x2d96,1
0x2d96,0x2b5e,1
0x2b5e,0x292b,0
0x2b62,0x28bb,0
0x2b66,0x2be2,1
0x2be2,0x29dc,0
0x2be6,0x2644,0
0x2bea,0x2508,1
0x2508,0x2d66,1
0x2d66,0x22b5,1
0x22b5,0x2b99,0
0x22b9,0x251d,0
0x22bd,0x21dc,0
0x22c1,0x2d77,0
0x22c5,0x2daf,0
0x22c9,0x2fbe,0
0x22cd,0x20a1,1
0x20a1,0x2c00,0
0x20a5,0x2670,0
0x20a9,0x26fe,0
0x20ad,0x2b8f,0
0x20b1,0x20aa,0
0x20b5,0x2634,0
0x20b9,0x2e3c,0
0x20bd,0x204d,0
0x20c1,0x2db9,0
0x20c5,0x27be,0
0x20c9,0x210b,0
0x20cd,0x20fb,0
0x20d1,0x25c0,0
0x20d5,0x26b2,0
0x20d9,0x2b21,0
0x20dd,0x2e4e,0
0x20e1,0x26ec,1
0x26ec,0x2812,0
0x26f0,0x2bbd,1
0x2bbd,0x26c4,1
0x26c4,0x26cb,0
0x26c8,0x261f,1
0x261f,0x2ef3,1
0x2ef3,0x27f0,0
0x2ef7,0x265a,0
0x2efb,0x2689,0
0x2eff,0x2af0,0
0x2f03,0x247d,0
0x2f07,0x26d3,0
0x2f0b,0x2338,0
0x2f0f,0x2a98,0
0x2f13,0x2e8f,0
0x2f17,0x240d,1
0x240d,0x204e,0
0x2411,0x23dd,0
0x2415,0x202d,1
0x202d,0x298c,0
0x2031,0x2354,0
0x2035,0x2772,0
0x2039,0x2d10,1
0x2d10,0x2a85,1
0x2a85,0x246d,0
0x2a89,0x2b61,1
0x2b61,0x2f19,0
0x2b65,0x2420,0
0x2b69,0x21ad,0
0x2b6d,0x29db,0
0x2b71,0x2722,0
0x2b75,0x2565,0
0x2b79,0x2a10,0
0x2b7d,0x28ba,0
0x2b81,0x2638,1
0x2638,0x2139,0
0x263c,0x2a75,1
0x2a75,0x29f5,0
0x2a79,0x2312,0
0x2a7d,0x277b,0
0x2a81,0x23be,0
0x2a85,0x236c,0
0x2a89,0x22fd,0
0x2a8d,0x2ebc,0
0x2a91,0x21f2,1
0x21f2,0x2d84,0
0x21f6,0x265d,0
0x21fa,0x2124,0
0x21fe,0x210d,0
0x2202,0x2997,0
0x2206,0x2790,0
0x220a,0x2ab1,1
0x2ab1,0x21a9,0
0x2ab5,0x2904,1
0x2904,0x2782,0
0x2908,0x2886,1
0x2886,0x2215,0
0x288a,0x2e06,0
0x288e,0x2f1e,0
0x2892,0x204d,0
0x2896,0x2e16,0
0x289a,0x24f2,0
0x289e,0x24e8,0
0x28a2,0x25f9,0
0x28a6,0x2dfc,1
0x2dfc,0x27d5,1
0x27d5,0x2ec6,1
0x2ec6,0x253e,0
0x2eca,0x23a1,1
0x23a1,0x24dc,0
0x23a5,0x2885,0
0x23a9,0x240a,0
0x23ad,0x20e7,0
0x23b1,0x29ab,1
0x29ab,0x2e2f,0
0x29af,0x28e4,0
0x29b3,0x2a8a,0
0x29b7,0x23cb,0
0x29bb,0x2b27,1
0x2b27,0x2f31,0
0x2b2b,0x2c93,0
0x2b2f,0x21ec,0
0x2b33,0x2408,0
0x2b37,0x251e,0
0x2b3b,0x277f,1
0x277f,0x2ded,0
0x2783,0x2813,0
0x2787,0x21a2,0
0x278b,0x2d95,0
0x278f,0x2b82,0
0x2793,0x2ba2,1
0x2ba2,0x2c64,1
0x2c64,0x2409,0
0x2c68,0x2a9d,1
0x2a9d,0x23e8,0
0x2aa1,0x2f88,1
0x2f88,0x20e0,0
0x2f8c,0x2320,0
0x2f90,0x2360,1
0x2360,0x2656,0
0x2364,0x2fda,0
0x2368,0x20c6,0
0x236c,0x2697,0
0x2370,0x2c45,0
0x2374,0x28d0,0
0x2378,0x2119,0
0x237c,0x20fe,0
0x2380,0x2fcf,0
0x2384,0x2b50,1
0x2b50,0x2736,0
0x2b54,0x27f0,0
0x2b58,0x2459,0
0x2b5c,0x2df8,0
0x2b60,0x224a,0
0x2b64,0x2b8f,0
0x2b68,0x296f,0
0x2b6c,0x296f,0
0x2b70,0x267a,0
0x2b74,0x2eda,1
0x2eda,0x251a,0
0x2ede,0x2fb4,0
0x2ee2,0x2bec,0
0x2ee6,0x2cd8,0
0x2eea,0x2aac,0
0x2eee,0x235c,0
0x2ef2,0x2129,1
0x2129,0x2d7a,0
0x212d,0x2fb8,1
0x2fb8,0x24a7,0
0x2fbc,0x2192,1
0x2192,0x2746,0
0x2196,0x2cd0,1
0x2cd0,0x209c,0
0x2cd4,0x24f3,0
0x2cd8,0x28c7,0
0x2cdc,0x2f6d,0
0x2ce0,0x2b00,1
0x2b00,0x219a,0
0x2b04,0x27a7,0
0x2b08,0x27e7,1
0x27e7,0x2153,1
0x2153,0x2f2f,1
0x2f2f,0x2cfe,1
0x2cfe,0x2727,0
0x2d02,0x2431,1
0x2431,0x2804,0
0x2435,0x27ee,0
0x2439,0x2c33,1
0x2c33,0x2dea,0
0x2c37,0x2776,0
0x2c3b,0x2947,0
0x2c3f,0x2dc4,1
0x2dc4,0x2d98,0
0x2dc8,0x2f30,1
0x2f30,0x23c4,0
0x2f34,0x245a,0
0x2f38,0x2a8c,0
0x2f3c,0x2521,0
0x2f40,0x239b,0
0x2f44,0x27a9,0
0x2f48,0x298d,0
0x2f4c,0x2139,0
0x2f50,0x26a9,0
0x2f54,0x22b9,0
0x2f58,0x2c92,0
0x2f5c,0x2ad2,1
0x2ad2,0x237e,0
0x2ad6,0x22e1,0
0x2ada,0x246b,1
0x246b,0x2816,1
0x2816,0x2b60,0
0x281a,0x25d3,0
0x281e,0x221d,1
0x221d,0x2258,0
0x2221,0x2457,0
0x2225,0x20d0,1
0x20d0,0x2afb,0
0x20d4,0x2ba6,0
0x20d8,0x29d1,1
0x29d1,0x210c,0
0x29d5,0x2823,0
0x29d9,0x2d0a,0
0x29dd,0x2917,0
0x29e1,0x27f2,0
0x29e5,0x253c,0
0x29e9,0x2bc3,0
0x29ed,0x2e05,0
0x29f1,0x2d01,0
0x29f5,0x26b6,0
0x29f9,0x2fb0,0
0x29fd,0x2156,0
0x2a01,0x2c50,1
0x2c50,0x26f7,0
0x2c54,0x24fc,0
0x2c58,0x299f,0
0x2c5c,0x21cf,0
0x2c60,0x28be,0
0x2c64,0x2ec1,0
0x2c68,0x23ed,0
0x2c6c,0x245a,0
0x2c70,0x2104,0
0x2c74,0x2958,0
0x2c78,0x2106,0
0x2c7c,0x287c,1
0x287c,0x22cf,0
0x2880,0x2b5e,0
0x2884,0x236a,0
0x2888,0x2340,0
0x288c,0x2991,0
0x2890,0x27ae,1
0x27ae,0x2fa9,0
0x27b2,0x2cc9,0
0x27b6,0x2db8,0
0x27ba,0x287f,0
0x27be,0x238b,0
0x27c2,0x247d,0
0x27c6,0x257f,0
0x27ca,0x2144,0
0x27ce,0x243a,0
0x27d2,0x2b71,0
0x27d6,0x2697,0
0x27da,0x2643,0
0x27de,0x2b73,0
0x27e2,0x2d6c,0
0x27e6,0x2e65,0
0x27ea,0x2665,0
0x27ee,0x2525,0
0x27f2,0x2a36,0
0x27f6,0x2204,0
0x27fa,0x2835,0
0x27fe,0x2956,1
0x2956,0x20b7,0
0x295a,0x23d7,0
0x295e,0x254f,1
0x254f,0x2c54,0
0x2553,0x27a9,0
0x2557,0x23b8,0
0x255b,0x2bbc,1
0x2bbc,0x2c11,0
0x2bc0,0x290d,0
0x2bc4,0x2edd,1
0x2edd,0x2133,0
0x2ee1,0x2be8,1
0x2be8,0x2c2d,1
0x2c2d,0x215b,0
0x2c31,0x21ed,1
0x21ed,0x2200,0
0x21f1,0x2932,1
0x2932,0x27e8,1
0x27e8,0x2397,0
0x27ec,0x2bfc,0
0x27f0,0x28e2,1
0x28e2,0x2e3b,0
0x28e6,0x2b0f,0
0x28ea,0x2bc8,1
0x2bc8,0x2ed4,1
0x2ed4,0x2868,0
0x2ed8,0x2cc5,0
0x2edc,0x242c,0
0x2ee0,0x2441,1
0x2441,0x2279,0
0x2445,0x2f64,1
0x2f64,0x21fa,0
0x2f68,0x2b59,1
0x2b59,0x2683,0
0x2b5d,0x21a4,0
0x2b61,0x2a1d,0
0x2b65,0x27c8,0
0x2b69,0x2f9b,1
0x2f9b,0x2590,0
0x2f9f,0x28f4,0
0x2fa3,0x27b6,0
0x2fa7,0x2aa5,0
0x2fab,0x2769,0
0x2faf,0x2093,1
0x2093,0x2fe8,0
0x2097,0x2365,0
0x209b,0x2a1e,1
0x2a1e,0x2faf,1
0x2faf,0x26ab,0
0x2fb3,0x24bb,0
0x2fb7,0x2de9,0
0x2fbb,0x2f2b,0
0x2fbf,0x244e,0
0x2fc3,0x27a4,0
0x2fc7,0x2256,0
0x2fcb,0x2cad,0
0x2fcf,0x2816,0
0x2fd3,0x2a80,0
0x2fd7,0x23ef,0
0x2fdb,0x2109,0
0x2fdf,0x24de,0
0x2fe3,0x2fe6,0
0x2fe7,0x2bcf,0
0x2feb,0x22dc,0
0x2fef,0x25eb,1
0x25eb,0x2c0c,1
0x2c0c,0x2575,0
0x2c10,0x2444,0
0x2c14,0x2cd7,0
0x2c18,0x2ee0,0
0x2c1c,0x2ace,1
0x2ace,0x2aa2,1
0x2aa2,0x20c3,1
0x20c3,0x29f8,1
0x29f8,0x2172,1
0x2172,0x2fe7,0
0x2176,0x22df,0
0x217a,0x2a81,0
0x217e,0x2ef1,1
0x2ef1,0x221b,1
0x221b,0x27dd,1
0x27dd,0x2c2a,0
0x27e1,0x2270,1
0x2270,0x206a,0
0x2274,0x29ab,1
0x29ab,0x2716,1
0x2716,0x2f3d,0
0x271a,0x25d3,0
0x271e,0x203f,0
0x2722,0x259c,1
0x259c,0x2b18,0
0x25a0,0x2d24,1
0x2d24,0x2190,1
0x2190,0x2f0f,1
0x2f0f,0x20e3,1
0x20e3,0x2616,1
0x2616,0x2ebf,0
0x261a,0x2e92,1
0x2e92,0x29ab,0
0x2e96,0x2024,0
0x2e9a,0x275f,0
0x2e9e,0x2e17,0
0x2ea2,0x2a6d,0
0x2ea6,0x2f18,1
0x2f18,0x292a,1
0x292a,0x2952,0
0x292e,0x26d1,0
0x2932,0x28a6,1
0x28a6,0x2809,0
0x28aa,0x2488,0
0x28ae,0x2597,0
0x28b2,0x2f81,0
0x28b6,0x22e6,0
0x28ba,0x272b,0
0x28be,0x2c2e,1
0x2c2e,0x299e,0
0x2c32,0x227d,1
0x227d,0x2728,0
0x2281,0x2a42,0
0x2285,0x23aa,1
0x23aa,0x2929,0
0x23ae,0x28b7,1
0x28b7,0x2408,1
0x2408,0x2f1c,0
0x240c,0x210d,0
0x2410,0x278f,1
0x278f,0x21ad,1
0x21ad,0x289d,1
0x289d,0x2307,0
0x28a1,0x2b60,0
0x28a5,0x26cb,0
0x28a9,0x219b,1
0x219b,0x2ac7,1
0x2ac7,0x2096,1
0x2096,0x2a83,1
0x2a83,0x28b8,0
0x2a87,0x2f90,0
0x2a8b,0x2413,0
0x2a8f,0x24dd,1
0x24dd,0x252b,0
0x24e1,0x2ad2,0
0x24e5,0x276d,0
0x24e9,0x2754,0
0x24ed,0x26ab,1
0x26ab,0x21a2,1
0x21a2,0x211b,1
0x211b,0x2d45,1
0x2d45,0x20cf,1
0x20cf,0x290a,0
0x20d3,0x2b4e,1
0x2b4e,0x20d7,0
0x2b52,0x2fc6,1
0x2fc6,0x2fa5,1
0x2fa5,0x266f,1
0x266f,0x2217,1
0x2217,0x2ea0,1
0x2ea0,0x2d2b,0
0x2ea4,0x2afb,0
0x2ea8,0x2276,0
0x2eac,0x2c8e,1
0x2c8e,0x25c5,0
0x2c92,0x2e75,0
0x2c96,0x2f39,0
0x2c9a,0x2ba1,0
0x2c9e,0x232a,0
0x2ca2,0x235e,1
0x235e,0x24ef,0
0x2362,0x23a0,0
0x2366,0x249b,0
0x236a,0x2f84,0
0x236e,0x2135,0
0x2372,0x27cf,1
0x27cf,0x25fd,0
0x27d3,0x2482,1
0x2482,0x2c56,1
0x2c56,0x25a2,0
0x2c5a,0x2c69,1
0x2c69,0x2251,0
0x2c6d,0x2dd3,1
0x2dd3,0x2867,1
0x2867,0x2869,0
0x286b,0x28b6,1
0x28b6,0x2b56,0
0x28ba,0x2298,0
0x28be,0x27a5,1
0x27a5,0x2940,0
0x27a9,0x2bc2,0
0x27ad,0x2595,0
0x27b1,0x2c45,1
0x2c45,0x2a81,0
0x2c49,0x2c6f,0
0x2c4d,0x2313,1
0x2313,0x279d,1
0x279d,0x219b,0
0x27a1,0x2ad6,0
0x27a5,0x2555,0
0x27a9,0x238d,0
0x27ad,0x2174,0
0x27b1,0x2d39,1
0x2d39,0x2f87,0
0x2d3d,0x23a7,1
0x23a7,0x2808,1
0x2808,0x21ef,0
0x280c,0x2944,1
0x2944,0x2d9b,0
0x2948,0x23a1,0
0x294c,0x240e,0
0x2950,0x28a9,0
0x2954,0x2c03,0
0x2958,0x2c6b,0
0x295c,0x20c6,0
0x2960,0x2c80,0
0x2964,0x20a7,0
0x2968,0x2c40,1
0x2c40,0x25f6,1
0x25f6,0x2526,1
0x2526,0x215c,0
0x252a,0x2736,0
0x252e,0x231e,0
0x2532,0x28f8,0
0x2536,0x2933,0
0x253a,0x2766,0
0x253e,0x2a87,0
0x2542,0x2dad,1
0x2dad,0x24a6,0
0x2db1,0x2fa2,1
0x2fa2,0x20a5,0
0x2fa6,0x2131,1
0x2131,0x22bf,1
0x22bf,0x2c5b,0
0x22c3,0x2c53,0
0x22c7,0x27bd,0
0x22cb,0x2906,1
0x2906,0x2f05,0
0x290a,0x2277,1
0x2277,0x27c8,1
0x27c8,0x2081,0
0x27cc,0x2f4b,0
0x27d0,0x2e43,1
0x2e43,0x208f,0
0x2e47,0x26f7,0
0x2e4b,0x2330,0
0x2e4f,0x2164,1
0x2164,0x2e4d,0
0x2168,0x2ce7,0
0x216c,0x2508,0
0x2170,0x20a3,1
0x20a3,0x25a4,0
0x20a7,0x2445,1
0x2445,0x2be9,0
0x2449,0x2f31,0
0x244d,0x21dd,0
0x2451,0x281b,0
0x2455,0x29b1,0
0x2459,0x2931,0
0x245d,0x26a8,0
0x2461,0x2588,0
0x2465,0x258c,0
0x2469,0x24ea,1
0x24ea,0x272a,0
0x24ee,0x2960,0
0x24f2,0x2f31,0
0x24f6,0x2d93,0
0x24fa,0x235f,0
0x24fe,0x2f36,0
0x2502,0x27df,1
0x27df,0x2ebf,0
0x27e3,0x240b,0
0x27e7,0x2b34,0
0x27eb,0x21b5,0
0x27ef,0x2682,0
0x27f3,0x2f9b,1
0x2f9b,0x2f3e,0
0x2f9f,0x27fb,0
0x2fa3,0x216f,0
0x2fa7,0x2530,0
0x2fab,0x27c9,0
0x2faf,0x2713,0
0x2fb3,0x2a90,0
0x2fb7,0x2ea4,1
0x2ea4,0x210a,0
0x2ea8,0x283b,0
0x2eac,0x2241,0
0x2eb0,0x2ef9,0
0x2eb4,0x2006,0
0x2eb8,0x2a05,1
0x2a05,0x29d8,1
0x29d8,0x28b1,0
0x29dc,0x21ae,0
0x29e0,0x2d60,0
0x29e4,0x2a57,0
0x29e8,0x2b76,0
0x29ec,0x27c2,1
0x27c2,0x2992,1
0x2992,0x2bfc,1
0x2bfc,0x27c4,0
0x2c00,0x22aa,1
0x22aa,0x28d2,0
0x22ae,0x2548,1
0x2548,0x26a8,0
0x254c,0x28ea,1
0x28ea,0x2adf,0
0x28ee,0x2854,1
0x2854,0x2851,0
0x2858,0x2d72,0
0x285c,0x2651,1
0x2651,0x2e57,0
0x2655,0x245b,0
0x2659,0x2b92,0
0x265d,0x2e19,0
0x2661,0x2eac,1
0x2eac,0x2d6c,1
0x2d6c,0x29c0,0
0x2d70,0x21a5,0
0x2d74,0x2152,0
0x2d78,0x227c,0
0x2d7c,0x2542,0
0x2d80,0x2fd9,0
0x2d84,0x24a6,0
0x2d88,0x2745,0
0x2d8c,0x2824,0
0x2d90,0x2cee,0
0x2d94,0x2631,0
0x2d98,0x20ef,0
0x2d9c,0x2918,0
0x2da0,0x242e,1
0x242e,0x27aa,1
0x27aa,0x20fb,0
0x27ae,0x2634,1
0x2634,0x2379,0
0x2638,0x29cb,0
0x263c,0x29dc,0
0x2640,0x2188,0
0x2644,0x2234,1
0x2234,0x2ff5,1
0x2ff5,0x2540,1
0x2540,0x220c,0
0x2544,0x290e,1
0x290e,0x2307,0
0x2912,0x2b66,1
0x2b66,0x2e6d,0
0x2b6a,0x2848,0
0x2b6e,0x2d65,1
0x2d65,0x2368,1
0x2368,0x25e6,0
0x236c,0x2aa9,0
0x2370,0x2635,0
0x2374,0x2c6d,1
0x2c6d,0x2612,0
0x2c71,0x222e,0
0x2c75,0x29c6,1
0x29c6,0x232a,0
0x29ca,0x208f,1
0x208f,0x2729,0
0x2093,0x294a,1
0x294a,0x2717,0
0x294e,0x2c31,0
0x2952,0x25d9,1
0x25d9,0x21ff,1
0x21ff,0x27d1,0
0x2203,0x2a61,0
0x2207,0x2479,0
0x220b,0x22fa,0
0x220f,0x23fd,1
0x23fd,0x2bc3,1
0x2bc3,0x25d6,0
0x2bc7,0x280d,0
0x2bcb,0x2eb4,1
0x2eb4,0x2af5,0
0x2eb8,0x28b8,1
0x28b8,0x2faf,0
0x28bc,0x2a26,0
0x28c0,0x2818,1
0x2818,0x21bd,1
0x21bd,0x2bc6,0
0x21c1,0x2a5c,0
0x21c5,0x2436,0
0x21c9,0x2d7e,0
0x21cd,0x2e99,1
0x2e99,0x2e5f,1
0x2e5f,0x2790,1
0x2790,0x2edf,0
0x2794,0x248b,0
0x2798,0x291e,1
0x291e,0x2eb9,0
0x2922,0x236b,0
0x2926,0x2869,0
0x292a,0x21a4,0
0x292e,0x20f1,0
0x2932,0x21b8,1
0x21b8,0x2365,1
0x2365,0x2503,0
0x2369,0x2d26,0
0x236d,0x2f54,0
0x2371,0x2d7a,1
0x2d7a,0x2274,0
0x2d7e,0x2482,0
0x2d82,0x29b0,1
0x29b0,0x22e8,0
0x29b4,0x2d68,0
0x29b8,0x2570,0
0x29bc,0x2a2e,0
0x29c0,0x29df,0
0x29c4,0x2f3e,0
0x29c8,0x2ba7,0
0x29cc,0x2dd6,0
0x29d0,0x2977,0
0x29d4,0x2759,0
0x29d8,0x2245,1
0x2245,0x226a,1
0x226a,0x2950,0
0x226e,0x2abe,0
0x2272,0x2b31,1
0x2b31,0x219c,0
0x2b35,0x2221,1
0x2221,0x22ac,0
0x2225,0x2f0d,0
0x2229,0x274b,1
0x274b,0x2930,0
0x274f,0x2a28,0
0x2753,0x2ef3,0
0x2757,0x2e84,0
0x275b,0x221d,0
0x275f,0x208f,0
0x2763,0x2595,0
0x2767,0x2d0f,0
0x276b,0x2e37,0
0x276f,0x2a56,0
0x2773,0x2daa,0
0x2777,0x2fa8,0
0x277b,0x2386,0
0x277f,0x2f5e,1
0x2f5e,0x27ca,0
0x2f62,0x2b27,0
0x2f66,0x2bf7,0
0x2f6a,0x282e,0
0x2f6e,0x2d0b,0
0x2f72,0x2d85,1
0x2d85,0x29bc,0
0x2d89,0x21e2,0
0x2d8d,0x20e8,0
0x2d91,0x2945,0
0x2d95,0x2e02,0
0x2d99,0x25e3,0
0x2d9d,0x2061,0
0x2da1,0x2d5f,1
0x2d5f,0x2ef2,0
0x2d63,0x2c4c,0
0x2d67,0x2320,1
0x2320,0x2bdb,1
0x2bdb,0x254f,0
0x2bdf,0x2b6e,1
0x2b6e,0x2709,0
0x2b72,0x23f6,0
0x2b76,0x2e2f,1
0x2e2f,0x2d47,0
0x2e33,0x20b5,0
0x2e37,0x27a7,0
0x2e3b,0x23b9,0
0x2e3f,0x2c99,1
0x2c99,0x2ba0,0
0x2c9d,0x2574,0
0x2ca1,0x270e,0
0x2ca5,0x267e,0
0x2ca9,0x23f9,0
0x2cad,0x21dc,0
0x2cb1,0x27b3,0
0x2cb5,0x284b,0
0x2cb9,0x2fd2,1
0x2fd2,0x2937,0
0x2fd6,0x21b8,1
0x21b8,0x269a,0
0x21bc,0x2c17,0
0x21c0,0x20ca,0
0x21c4,0x25b4,0
0x21c8,0x2b05,0
0x21cc,0x2a33,1
0x2a33,0x2d57,0
0x2a37,0x2057,1
0x2057,0x2a1c,0
0x205b,0x2b63,1
0x2b63,0x2001,0
0x2b67,0x26de,0
0x2b6b,0x210a,0
0x2b6f,0x294b,0
0x2b73,0x22ed,0
0x2b77,0x27d3,0
0x2b7b,0x26a1,1
0x26a1,0x214e,0
0x26a5,0x27c8,0
0x26a9,0x2dc4,0
0x26ad,0x284b,1
0x284b,0x2cc8,0
0x284f,0x2be5,0
0x2853,0x2820,0
0x2857,0x2f9a,1
0x2f9a,0x2c6e,1
0x2c6e,0x2509,0
0x2c72,0x287b,1
0x287b,0x235a,1
0x235a,0x293e,1
0x293e,0x210d,1
0x210d,0x2f65,0
0x2111,0x2512,0
0x2115,0x2950,0
0x2119,0x24f7,0
