PC,"Inst Name",Jump?,Jump Addr
0x11B4,"LD A,($FF00+$40)  [LCDC]",0,0x0
0x11B6,"LD HL,(SP+12)",0,0x0
0x11B7,"INC C",0,0x0
0x11B8,"LD E,(HL)",0,0x0
0x11B9,"INC HL",0,0x0
0x11BA,"LD D,(HL)",0,0x0
0x11BB,"LD L,E",0,0x0
0x11BC,"LD H,D",0,0x0
0x11BD,"ADD HL,HL",0,0x0
0x11BE,"ADD HL,DE",0,0x0
0x11BF,"LD A,L",0,0x0
0x11C0,"LD D,H",0,0x0
0x11C1,"LD HL,(SP+5)",0,0x0
0x11C2,"DEC B",0,0x0
0x11C3,"LD (HL+),A",0,0x0
0x11C4,"LD (HL),D",0,0x0
0x11C5,"DEC HL",0,0x0
0x11C6,"LD A,(HL+)",0,0x0
0x11C7,"LD H,(HL)",0,0x0
0x11C8,"LD L,A",0,0x0
0x11C9,"ADD HL,BC",0,0x0
0x11CA,"LD C,L",0,0x0
0x11CB,"LD B,H",0,0x0
0x11CC,"LD A,(BC)",0,0x0
0x11CD,"LD HL,(SP+7)",0,0x0
0x11CE,"RLCA",0,0x0
0x11CF,"LD (HL),A",0,0x0
0x11D0,"INC BC",0,0x0
0x11D1,"LD L,C",0,0x0
0x11D2,"LD H,B",0,0x0
0x11D3,"LD C,(HL)",0,0x0
0x11D4,"INC HL",0,0x0
0x11D5,"LD B,(HL)",0,0x0
0x11D6,"LD HL,$4000",1,0x4000
0x11D7,"NOP",0,0x0
0x11D9,"ADD HL,BC",0,0x0
0x11DA,"LD A,L",0,0x0
0x11DB,"LD D,H",0,0x0
0x11DC,"LD HL,(SP+8)",0,0x0
0x11DD,"LD ($7222),SP",1,0x7222
0x11DE,"LD (HL+),A",0,0x0
0x11DF,"LD (HL),D",0,0x0
0x11E0,"LD BC,$412C",1,0x412C
0x11E1,"INC L",0,0x0
0x11E3,"LD HL,(SP+5)",0,0x0
0x11E4,"DEC B",0,0x0
0x11E5,"LD A,(HL+)",0,0x0
0x11E6,"LD H,(HL)",0,0x0
0x11E7,"LD L,A",0,0x0
0x11E8,"ADD HL,BC",0,0x0
0x11E9,"LD C,L",0,0x0
0x11EA,"LD B,H",0,0x0
0x11EB,"LD A,(BC)",0,0x0
0x11EC,"LD HL,$C6BD",1,0xC6BD
0x11ED,"CP L",0,0x0
0x11EF,"LD (HL),A",0,0x0
0x11F0,"INC BC",0,0x0
0x11F1,"LD L,C",0,0x0
0x11F2,"LD H,B",0,0x0
0x11F3,"LD B,(HL)",0,0x0
0x11F4,"INC HL",0,0x0
0x11F5,"LD C,(HL)",0,0x0
0x11F6,"LD HL,$C6C2",1,0xC6C2
0x11F7,"JP NZ,$70C6",1,0x70C6
0x11F9,"LD (HL),B",0,0x0
0x11FA,"LD A,C",0,0x0
0x11FB,"ADD A,$40",0,0x0
0x11FC,"LD B,B",0,0x0
0x11FD,"INC HL",0,0x0
0x11FE,"LD (HL),A",0,0x0
0x11FF,"CALL $07AE",1,0x7AE
0x1200,"XOR (HL)",0,0x0
0x1202,"CALL $2A2C",1,0x2A2C
0x1203,"INC L",0,0x0
0x2A2C,"LD A,$01",0,0x0
0x2A2D,"LD BC,$33F5",1,0x33F5
0x2A2E,"PUSH AF",0,0x0
0x2A2F,"INC SP",0,0x0
0x2A30,"CALL $078D",1,0x78D
0x2A31,"ADC A,L",0,0x0
0x2A33,"INC SP",0,0x0
0x2A34,"CALL $65B2",1,0x65B2
0x2A35,"OR D",0,0x0
0x65B2,"LD HL,$CAF7",1,0xCAF7
0x65B3,"RST $30",0,0x0
0x65B5,"LD (HL),$00",0,0x0
0x65B6,"NOP",0,0x0
0x65B7,"LD C,$00",0,0x0
0x65B8,"NOP",0,0x0
0x65B9,"LD B,C",0,0x0
0x65BA,"LD A,$13",0,0x0
0x65BB,"INC DE",0,0x0
0x65BC,"SUB B",0,0x0
0x65BD,"ADD A,A",0,0x0
0x65BE,"LD B,A",0,0x0
0x65BF,"PUSH BC",0,0x0
0x65C0,"PUSH BC",0,0x0
0x65C1,"INC SP",0,0x0
0x65C2,"LD HL,$CAF7",1,0xCAF7
0x65C3,"RST $30",0,0x0
0x65C5,"PUSH HL",0,0x0
0x65C6,"CALL $2A5F",1,0x2A5F
0x65C7,"LD E,A",0,0x0
0x65C9,"ADD SP,+3",0,0x0
0x65CA,"INC BC",0,0x0
0x65CB,"POP BC",0,0x0
0x65CC,"PUSH BC",0,0x0
0x65CD,"XOR A",0,0x0
0x65CE,"PUSH AF",0,0x0
0x65CF,"INC SP",0,0x0
0x65D0,"XOR A",0,0x0
0x65D1,"PUSH AF",0,0x0
0x65D2,"INC SP",0,0x0
0x65D3,"PUSH BC",0,0x0
0x65D4,"INC SP",0,0x0
0x65D5,"CALL $33B6",1,0x33B6
0x65D6,"OR (HL)",0,0x0
0x33B6,"PUSH BC",0,0x0
0x33B7,"LD HL,(SP+4)",0,0x0
0x33B8,"INC B",0,0x0
0x33B9,"LD A,(HL+)",0,0x0
0x33BA,"LD C,A",0,0x0
0x33BB,"LD A,(HL+)",0,0x0
0x33BC,"LD D,A",0,0x0
0x33BD,"LD E,(HL)",0,0x0
0x33BE,"CALL $33A7",1,0x33A7
0x33BF,"AND A",0,0x0
0x33A7,"LD HL,$C000",1,0xC000
0x33A8,"NOP",0,0x0
0x33AA,"SLA C",0,0x0
0x33AB,"LD HL,$21CB",1,0x21CB
0x33AC,"SLA C",0,0x0
0x33AD,"LD HL,$0006",1,0x6
0x33AE,"LD B,$00",0,0x0
0x33AF,"NOP",0,0x0
0x33B0,"ADD HL,BC",0,0x0
0x33B1,"LD A,E",0,0x0
0x33B2,"LD (HL+),A",0,0x0
0x33B3,"LD A,D",0,0x0
0x33B4,"LD (HL+),A",0,0x0
0x33B5,"RET",0,0x0
0x33C1,"POP BC",0,0x0
0x33C2,"RET",0,0x0
0x65D8,"ADD SP,+3",0,0x0
0x65D9,"INC BC",0,0x0
0x65DA,"POP BC",0,0x0
0x65DB,"INC B",0,0x0
0x65DC,"PUSH BC",0,0x0
0x65DD,"XOR A",0,0x0
0x65DE,"PUSH AF",0,0x0
0x65DF,"INC SP",0,0x0
0x65E0,"XOR A",0,0x0
0x65E1,"PUSH AF",0,0x0
0x65E2,"INC SP",0,0x0
0x65E3,"PUSH BC",0,0x0
0x65E4,"INC SP",0,0x0
0x65E5,"CALL $33B6",1,0x33B6
0x65E6,"OR (HL)",0,0x0
0x65E8,"ADD SP,+3",0,0x0
0x65E9,"INC BC",0,0x0
0x65EA,"POP BC",0,0x0
0x65EB,"INC C",0,0x0
0x65EC,"LD A,C",0,0x0
0x65ED,"SUB $13",0,0x0
0x65EE,"INC DE",0,0x0
0x65EF,"JP NZ,$65B9",1,0x65B9
0x65F0,"CP C",0,0x0
0x65F2,"LD HL,$CA98",1,0xCA98
0x65F3,"SBC A,B",0,0x0
0x65F5,"LD (HL),$00",0,0x0
0x65F6,"NOP",0,0x0
0x65F7,"LD HL,$CAAB",1,0xCAAB
0x65F8,"XOR E",0,0x0
0x65FA,"LD (HL),$00",0,0x0
0x65FB,"NOP",0,0x0
0x65FC,"RET",0,0x0
0x65FD,"ADD SP,-2",0,0x0
0x2A37,"JP $07AE",1,0x7AE
0x2A38,"XOR (HL)",0,0x0
0x1205,"CALL $22AF",1,0x22AF
0x1206,"XOR A",0,0x0
0x1208,"LD HL,(SP+7)",0,0x0
0x1209,"RLCA",0,0x0
0x120A,"LD A,(HL)",0,0x0
0x120B,"PUSH AF",0,0x0
0x120C,"INC SP",0,0x0
0x120D,"CALL $078D",1,0x78D
0x120E,"ADC A,L",0,0x0
0x1210,"INC SP",0,0x0
0x1211,"LD HL,(SP+8)",0,0x0
0x1212,"LD ($235E),SP",1,0x235E
0x1213,"LD E,(HL)",0,0x0
0x1214,"INC HL",0,0x0
0x1215,"LD D,(HL)",0,0x0
0x1216,"LD A,(DE)",0,0x0
0x1217,"DEC HL",0,0x0
0x1218,"LD C,(HL)",0,0x0
0x1219,"INC HL",0,0x0
0x121A,"LD B,(HL)",0,0x0
0x121B,"INC BC",0,0x0
0x121C,"LD E,A",0,0x0
0x121D,"LD D,$00",0,0x0
0x121E,"NOP",0,0x0
0x121F,"LD HL,(SP+6)",0,0x0
0x1220,"LD B,$73",0,0x0
0x1221,"LD (HL),E",0,0x0
0x1222,"DEC HL",0,0x0
0x1223,"LD (HL),$00",0,0x0
0x1224,"NOP",0,0x0
0x1225,"LD A,(BC)",0,0x0
0x1226,"INC HL",0,0x0
0x1227,"INC HL",0,0x0
0x1228,"LD (HL),A",0,0x0
0x1229,"INC BC",0,0x0
0x122A,"INC HL",0,0x0
0x122B,"LD (HL),C",0,0x0
0x122C,"INC HL",0,0x0
0x122D,"LD (HL),B",0,0x0
0x122E,"DEC HL",0,0x0
0x122F,"DEC HL",0,0x0
0x1230,"LD C,(HL)",0,0x0
0x1231,"LD B,$00",0,0x0
0x1232,"NOP",0,0x0
0x1233,"DEC HL",0,0x0
0x1234,"DEC HL",0,0x0
0x1235,"LD A,(HL+)",0,0x0
0x1236,"LD H,(HL)",0,0x0
0x1237,"LD L,A",0,0x0
0x1238,"ADD HL,BC",0,0x0
0x1239,"LD C,L",0,0x0
0x123A,"LD B,H",0,0x0
0x123B,"PUSH BC",0,0x0
0x123C,"CALL $0E53",1,0xE53
0x123D,"LD D,E",0,0x0
0xE53,"LD A,$05",0,0x0
0xE54,"DEC B",0,0x0
0xE55,"PUSH AF",0,0x0
0xE56,"INC SP",0,0x0
0xE57,"CALL $078D",1,0x78D
0xE58,"ADC A,L",0,0x0
0xE5A,"INC SP",0,0x0
0xE5B,"LD HL,(SP+2)",0,0x0
0xE5C,"LD (BC),A",0,0x0
0xE5D,"LD C,(HL)",0,0x0
0xE5E,"INC HL",0,0x0
0xE5F,"LD B,(HL)",0,0x0
0xE60,"LD L,C",0,0x0
0xE61,"LD H,B",0,0x0
0xE62,"ADD HL,HL",0,0x0
0xE63,"ADD HL,BC",0,0x0
0xE64,"LD C,L",0,0x0
0xE65,"LD B,H",0,0x0
0xE66,"LD HL,$400F",1,0x400F
0xE67,"RRCA",0,0x0
0xE69,"ADD HL,BC",0,0x0
0xE6A,"LD C,L",0,0x0
0xE6B,"LD B,H",0,0x0
0xE6C,"LD A,(BC)",0,0x0
0xE6D,"LD HL,$C6BB",1,0xC6BB
0xE6E,"CP E",0,0x0
0xE70,"LD (HL),A",0,0x0
0xE71,"INC BC",0,0x0
0xE72,"LD L,C",0,0x0
0xE73,"LD H,B",0,0x0
0xE74,"LD C,(HL)",0,0x0
0xE75,"INC HL",0,0x0
0xE76,"LD B,(HL)",0,0x0
0xE77,"LD HL,$4000",1,0x4000
0xE78,"NOP",0,0x0
0xE7A,"ADD HL,BC",0,0x0
0xE7B,"LD C,L",0,0x0
0xE7C,"LD B,H",0,0x0
0xE7D,"PUSH BC",0,0x0
0xE7E,"CALL $07AE",1,0x7AE
0xE7F,"XOR (HL)",0,0x0
0xE81,"POP BC",0,0x0
0xE82,"PUSH BC",0,0x0
0xE83,"LD HL,$C6BB",1,0xC6BB
0xE84,"CP E",0,0x0
0xE86,"LD A,(HL)",0,0x0
0xE87,"PUSH AF",0,0x0
0xE88,"INC SP",0,0x0
0xE89,"CALL $078D",1,0x78D
0xE8A,"ADC A,L",0,0x0
0xE8C,"INC SP",0,0x0
0xE8D,"POP BC",0,0x0
0xE8E,"LD A,(BC)",0,0x0
0xE8F,"INC BC",0,0x0
0xE90,"LD E,A",0,0x0
0xE91,"LD D,$00",0,0x0
0xE92,"NOP",0,0x0
0xE93,"PUSH BC",0,0x0
0xE94,"PUSH DE",0,0x0
0xE95,"CALL $0E07",1,0xE07
0xE96,"RLCA",0,0x0
0xE07,"DEC SP",0,0x0
0xE08,"LD A,$05",0,0x0
0xE09,"DEC B",0,0x0
0xE0A,"PUSH AF",0,0x0
0xE0B,"INC SP",0,0x0
0xE0C,"CALL $078D",1,0x78D
0xE0D,"ADC A,L",0,0x0
0xE0F,"INC SP",0,0x0
0xE10,"LD HL,(SP+3)",0,0x0
0xE11,"INC BC",0,0x0
0xE12,"LD C,(HL)",0,0x0
0xE13,"INC HL",0,0x0
0xE14,"LD B,(HL)",0,0x0
0xE15,"LD L,C",0,0x0
0xE16,"LD H,B",0,0x0
0xE17,"ADD HL,HL",0,0x0
0xE18,"ADD HL,BC",0,0x0
0xE19,"LD C,L",0,0x0
0xE1A,"LD B,H",0,0x0
0xE1B,"LD HL,$4000",1,0x4000
0xE1C,"NOP",0,0x0
0xE1E,"ADD HL,BC",0,0x0
0xE1F,"LD C,L",0,0x0
0xE20,"LD B,H",0,0x0
0xE21,"LD A,(BC)",0,0x0
0xE22,"LD HL,(SP+0)",0,0x0
0xE23,"NOP",0,0x0
0xE24,"LD (HL),A",0,0x0
0xE25,"INC BC",0,0x0
0xE26,"LD L,C",0,0x0
0xE27,"LD H,B",0,0x0
0xE28,"LD C,(HL)",0,0x0
0xE29,"INC HL",0,0x0
0xE2A,"LD B,(HL)",0,0x0
0xE2B,"LD HL,$4000",1,0x4000
0xE2C,"NOP",0,0x0
0xE2E,"ADD HL,BC",0,0x0
0xE2F,"LD C,L",0,0x0
0xE30,"LD B,H",0,0x0
0xE31,"PUSH BC",0,0x0
0xE32,"CALL $07AE",1,0x7AE
0xE33,"XOR (HL)",0,0x0
0xE35,"POP BC",0,0x0
0xE36,"PUSH BC",0,0x0
0xE37,"LD HL,(SP+2)",0,0x0
0xE38,"LD (BC),A",0,0x0
0xE39,"LD A,(HL)",0,0x0
0xE3A,"PUSH AF",0,0x0
0xE3B,"INC SP",0,0x0
0xE3C,"CALL $078D",1,0x78D
0xE3D,"ADC A,L",0,0x0
0xE3F,"INC SP",0,0x0
0xE40,"POP BC",0,0x0
0xE41,"LD A,(BC)",0,0x0
0xE42,"INC BC",0,0x0
0xE43,"PUSH BC",0,0x0
0xE44,"PUSH AF",0,0x0
0xE45,"INC SP",0,0x0
0xE46,"XOR A",0,0x0
0xE47,"PUSH AF",0,0x0
0xE48,"INC SP",0,0x0
0xE49,"CALL $33D7",1,0x33D7
0xE4A,"RST $10",0,0x0
0xE4C,"ADD SP,+4",0,0x0
0xE4D,"INC B",0,0x0
0xE4E,"CALL $07AE",1,0x7AE
0xE4F,"XOR (HL)",0,0x0
0xE51,"INC SP",0,0x0
0xE52,"RET",0,0x0
0xE98,"ADD SP,+2",0,0x0
0xE99,"LD (BC),A",0,0x0
0xE9A,"POP BC",0,0x0
0xE9B,"LD A,(BC)",0,0x0
0xE9C,"LD HL,$C6C4",1,0xC6C4
0xE9D,"CALL NZ,$77C6",1,0x77C6
0xE9F,"LD (HL),A",0,0x0
0xEA0,"INC BC",0,0x0
0xEA1,"LD A,(BC)",0,0x0
0xEA2,"LD HL,$C6C5",1,0xC6C5
0xEA3,"PUSH BC",0,0x0
0xEA5,"LD (HL),A",0,0x0
0xEA6,"INC BC",0,0x0
0xEA7,"LD HL,$C6BE",1,0xC6BE
0xEA8,"CP (HL)",0,0x0
0xEAA,"LD (HL),C",0,0x0
0xEAB,"INC HL",0,0x0
0xEAC,"LD (HL),B",0,0x0
0xEAD,"LD HL,$C6C4",1,0xC6C4
0xEAE,"CALL NZ,$4EC6",1,0x4EC6
0xEB0,"LD C,(HL)",0,0x0
0xEB1,"LD B,$00",0,0x0
0xEB2,"NOP",0,0x0
0xEB3,"SLA C",0,0x0
0xEB4,"LD HL,$10CB",1,0x10CB
0xEB5,"RL B",0,0x0
0xEB6,"STOP",0,0x0
0xEB7,"SLA C",0,0x0
0xEB8,"LD HL,$10CB",1,0x10CB
0xEB9,"RL B",0,0x0
0xEBA,"STOP",0,0x0
0xEBB,"SLA C",0,0x0
0xEBC,"LD HL,$10CB",1,0x10CB
0xEBD,"RL B",0,0x0
0xEBE,"STOP",0,0x0
0xEBF,"LD HL,$C6C6",1,0xC6C6
0xEC0,"ADD A,$C6",0,0x0
0xEC2,"LD (HL),C",0,0x0
0xEC3,"INC HL",0,0x0
0xEC4,"LD (HL),B",0,0x0
0xEC5,"DEC HL",0,0x0
0xEC6,"LD A,(HL)",0,0x0
0xEC7,"ADD A,$60",0,0x0
0xEC8,"LD H,B",0,0x0
0xEC9,"LD HL,$CA7C",1,0xCA7C
0xECA,"LD A,H",0,0x0
0xECC,"LD (HL),A",0,0x0
0xECD,"LD HL,$C6C7",1,0xC6C7
0xECE,"RST ",0,0x0
0xED0,"LD A,(HL)",0,0x0
0xED1,"ADC A,$FF",0,0x0
0xED2,"RST $38",0,0x0
0xED3,"LD HL,$CA7D",1,0xCA7D
0xED4,"LD A,L",0,0x0
0xED6,"LD (HL),A",0,0x0
0xED7,"LD HL,$C6C5",1,0xC6C5
0xED8,"PUSH BC",0,0x0
0xEDA,"LD C,(HL)",0,0x0
0xEDB,"LD B,$00",0,0x0
0xEDC,"NOP",0,0x0
0xEDD,"SLA C",0,0x0
0xEDE,"LD HL,$10CB",1,0x10CB
0xEDF,"RL B",0,0x0
0xEE0,"STOP",0,0x0
0xEE1,"SLA C",0,0x0
0xEE2,"LD HL,$10CB",1,0x10CB
0xEE3,"RL B",0,0x0
0xEE4,"STOP",0,0x0
0xEE5,"SLA C",0,0x0
0xEE6,"LD HL,$10CB",1,0x10CB
0xEE7,"RL B",0,0x0
0xEE8,"STOP",0,0x0
0xEE9,"LD HL,$C6C8",1,0xC6C8
0xEEA,"RET Z",0,0x0
0xEEC,"LD (HL),C",0,0x0
0xEED,"INC HL",0,0x0
0xEEE,"LD (HL),B",0,0x0
0xEEF,"DEC HL",0,0x0
0xEF0,"LD A,(HL)",0,0x0
0xEF1,"ADD A,$70",0,0x0
0xEF2,"LD (HL),B",0,0x0
0xEF3,"LD HL,$CA7E",1,0xCA7E
0xEF4,"LD A,(HL)",0,0x0
0xEF6,"LD (HL),A",0,0x0
0xEF7,"LD HL,$C6C9",1,0xC6C9
0xEF8,"RET",0,0x0
0xEFA,"LD A,(HL)",0,0x0
0xEFB,"ADC A,$FF",0,0x0
0xEFC,"RST $38",0,0x0
0xEFD,"LD HL,$CA7F",1,0xCA7F
0xEFE,"LD A,A",0,0x0
0xF00,"LD (HL),A",0,0x0
0xF01,"JP $07AE",1,0x7AE
0xF02,"XOR (HL)",0,0x0
0x123F,"ADD SP,+2",0,0x0
0x1240,"LD (BC),A",0,0x0
0x1241,"LD HL,(SP+12)",0,0x0
0x1242,"INC C",0,0x0
0x1243,"LD A,(HL+)",0,0x0
0x1244,"LD H,(HL)",0,0x0
0x1245,"LD L,A",0,0x0
0x1246,"PUSH HL",0,0x0
0x1247,"CALL $0F04",1,0xF04
0x1248,"INC B",0,0x0
0xF04,"LD A,$05",0,0x0
0xF05,"DEC B",0,0x0
0xF06,"PUSH AF",0,0x0
0xF07,"INC SP",0,0x0
0xF08,"CALL $078D",1,0x78D
0xF09,"ADC A,L",0,0x0
0xF0B,"INC SP",0,0x0
0xF0C,"LD HL,(SP+2)",0,0x0
0xF0D,"LD (BC),A",0,0x0
0xF0E,"LD C,(HL)",0,0x0
0xF0F,"INC HL",0,0x0
0xF10,"LD B,(HL)",0,0x0
0xF11,"LD L,C",0,0x0
0xF12,"LD H,B",0,0x0
0xF13,"ADD HL,HL",0,0x0
0xF14,"ADD HL,BC",0,0x0
0xF15,"LD C,L",0,0x0
0xF16,"LD B,H",0,0x0
0xF17,"LD HL,$4045",1,0x4045
0xF18,"LD B,L",0,0x0
0xF1A,"ADD HL,BC",0,0x0
0xF1B,"LD C,L",0,0x0
0xF1C,"LD B,H",0,0x0
0xF1D,"LD A,(BC)",0,0x0
0xF1E,"LD HL,$C6BC",1,0xC6BC
0xF1F,"CP H",0,0x0
0xF21,"LD (HL),A",0,0x0
0xF22,"INC BC",0,0x0
0xF23,"LD L,C",0,0x0
0xF24,"LD H,B",0,0x0
0xF25,"LD B,(HL)",0,0x0
0xF26,"INC HL",0,0x0
0xF27,"LD C,(HL)",0,0x0
0xF28,"LD HL,$C6C0",1,0xC6C0
0xF29,"RET NZ",0,0x0
0xF2B,"LD (HL),B",0,0x0
0xF2C,"LD A,C",0,0x0
0xF2D,"ADD A,$40",0,0x0
0xF2E,"LD B,B",0,0x0
0xF2F,"INC HL",0,0x0
0xF30,"LD (HL),A",0,0x0
0xF31,"JP $07AE",1,0x7AE
0xF32,"XOR (HL)",0,0x0
0x124A,"ADD SP,+2",0,0x0
0x124B,"LD (BC),A",0,0x0
0x124C,"LD HL,(SP+8)",0,0x0
0x124D,"LD ($235E),SP",1,0x235E
0x124E,"LD E,(HL)",0,0x0
0x124F,"INC HL",0,0x0
0x1250,"LD D,(HL)",0,0x0
0x1251,"LD A,(DE)",0,0x0
0x1252,"DEC HL",0,0x0
0x1253,"LD C,(HL)",0,0x0
0x1254,"INC HL",0,0x0
0x1255,"LD B,(HL)",0,0x0
0x1256,"INC BC",0,0x0
0x1257,"LD E,A",0,0x0
0x1258,"LD D,$00",0,0x0
0x1259,"NOP",0,0x0
0x125A,"LD HL,(SP+5)",0,0x0
0x125B,"DEC B",0,0x0
0x125C,"LD (HL),E",0,0x0
0x125D,"DEC HL",0,0x0
0x125E,"LD (HL),$00",0,0x0
0x125F,"NOP",0,0x0
0x1260,"LD A,(BC)",0,0x0
0x1261,"INC BC",0,0x0
0x1262,"INC HL",0,0x0
0x1263,"INC HL",0,0x0
0x1264,"LD (HL),A",0,0x0
0x1265,"XOR A",0,0x0
0x1266,"INC HL",0,0x0
0x1267,"LD (HL-),A",0,0x0
0x1268,"LD E,(HL)",0,0x0
0x1269,"INC HL",0,0x0
0x126A,"LD D,(HL)",0,0x0
0x126B,"LD HL,(SP+4)",0,0x0
0x126C,"INC B",0,0x0
0x126D,"LD A,(HL+)",0,0x0
0x126E,"LD H,(HL)",0,0x0
0x126F,"LD L,A",0,0x0
0x1270,"ADD HL,DE",0,0x0
0x1271,"LD A,L",0,0x0
0x1272,"LD D,H",0,0x0
0x1273,"LD HL,(SP+8)",0,0x0
0x1274,"LD ($7222),SP",1,0x7222
0x1275,"LD (HL+),A",0,0x0
0x1276,"LD (HL),D",0,0x0
0x1277,"PUSH BC",0,0x0
0x1278,"DEC HL",0,0x0
0x1279,"LD A,(HL+)",0,0x0
0x127A,"LD H,(HL)",0,0x0
0x127B,"LD L,A",0,0x0
0x127C,"PUSH HL",0,0x0
0x127D,"CALL $0F34",1,0xF34
0x127E,"INC (HL)",0,0x0
0xF34,"ADD SP,-2",0,0x0
0xF35,"CP $3E",0,0x0
0xF36,"LD A,$05",0,0x0
0xF37,"DEC B",0,0x0
0xF38,"PUSH AF",0,0x0
0xF39,"INC SP",0,0x0
0xF3A,"CALL $078D",1,0x78D
0xF3B,"ADC A,L",0,0x0
0xF3D,"INC SP",0,0x0
0xF3E,"LD HL,(SP+4)",0,0x0
0xF3F,"INC B",0,0x0
0xF40,"LD C,(HL)",0,0x0
0xF41,"INC HL",0,0x0
0xF42,"LD B,(HL)",0,0x0
0xF43,"LD L,C",0,0x0
0xF44,"LD H,B",0,0x0
0xF45,"ADD HL,HL",0,0x0
0xF46,"ADD HL,BC",0,0x0
0xF47,"LD C,L",0,0x0
0xF48,"LD B,H",0,0x0
0xF49,"LD HL,$4081",1,0x4081
0xF4A,"ADD A,C",0,0x0
0xF4C,"ADD HL,BC",0,0x0
0xF4D,"LD C,L",0,0x0
0xF4E,"LD B,H",0,0x0
0xF4F,"LD A,(BC)",0,0x0
0xF50,"LD HL,(SP+1)",0,0x0
0xF51,"LD BC,$0377",1,0x377
0xF52,"LD (HL),A",0,0x0
0xF53,"INC BC",0,0x0
0xF54,"LD L,C",0,0x0
0xF55,"LD H,B",0,0x0
0xF56,"LD B,(HL)",0,0x0
0xF57,"INC HL",0,0x0
0xF58,"LD C,(HL)",0,0x0
0xF59,"LD A,C",0,0x0
0xF5A,"ADD A,$40",0,0x0
0xF5B,"LD B,B",0,0x0
0xF5C,"LD C,A",0,0x0
0xF5D,"PUSH BC",0,0x0
0xF5E,"CALL $07AE",1,0x7AE
0xF5F,"XOR (HL)",0,0x0
0xF61,"POP BC",0,0x0
0xF62,"PUSH BC",0,0x0
0xF63,"LD HL,(SP+3)",0,0x0
0xF64,"INC BC",0,0x0
0xF65,"LD A,(HL)",0,0x0
0xF66,"PUSH AF",0,0x0
0xF67,"INC SP",0,0x0
0xF68,"CALL $078D",1,0x78D
0xF69,"ADC A,L",0,0x0
0xF6B,"INC SP",0,0x0
0xF6C,"POP BC",0,0x0
0xF6D,"LD E,B",0,0x0
0xF6E,"LD D,C",0,0x0
0xF6F,"LD HL,$C73B",1,0xC73B
0xF70,"DEC SP",0,0x0
0xF72,"LD A,(HL)",0,0x0
0xF73,"SUB $3F",0,0x0
0xF74,"CCF",0,0x0
0xF75,"JR NZ,$0F88  [+17]",1,0xF88
0xF76,"LD DE,$3021",1,0x3021
0xF77,"LD HL,$0030",1,0x30
0xF78,"JR NC,$0F7A  [+0]",1,0xF7A
0xF7A,"PUSH HL",0,0x0
0xF7B,"PUSH DE",0,0x0
0xF7C,"LD HL,$C77C",1,0xC77C
0xF7D,"LD A,H",0,0x0
0xF7F,"PUSH HL",0,0x0
0xF80,"CALL $3331",1,0x3331
0xF81,"LD SP,$E833",1,0xE833
0xF83,"ADD SP,+6",0,0x0
0xF84,"LD B,$C3",0,0x0
0xF85,"JP $104A",1,0x104A
0xF86,"LD C,D",0,0x0
0x104A,"CALL $07AE",1,0x7AE
0x104B,"XOR (HL)",0,0x0
0x104D,"ADD SP,+2",0,0x0
0x104E,"LD (BC),A",0,0x0
0x104F,"RET",0,0x0
0x1050,"DEC SP",0,0x0
0x1280,"ADD SP,+2",0,0x0
0x1281,"LD (BC),A",0,0x0
0x1282,"POP BC",0,0x0
0x1283,"LD A,(BC)",0,0x0
0x1284,"INC BC",0,0x0
0x1285,"LD E,A",0,0x0
0x1286,"LD D,$00",0,0x0
0x1287,"NOP",0,0x0
0x1288,"LD HL,(SP+6)",0,0x0
0x1289,"LD B,$73",0,0x0
0x128A,"LD (HL),E",0,0x0
0x128B,"DEC HL",0,0x0
0x128C,"LD (HL),$00",0,0x0
0x128D,"NOP",0,0x0
0x128E,"LD A,(BC)",0,0x0
0x128F,"INC HL",0,0x0
0x1290,"INC HL",0,0x0
0x1291,"LD (HL),A",0,0x0
0x1292,"INC BC",0,0x0
0x1293,"INC HL",0,0x0
0x1294,"LD (HL),C",0,0x0
0x1295,"INC HL",0,0x0
0x1296,"LD (HL),B",0,0x0
0x1297,"DEC HL",0,0x0
0x1298,"DEC HL",0,0x0
0x1299,"LD C,(HL)",0,0x0
0x129A,"LD B,$00",0,0x0
0x129B,"NOP",0,0x0
0x129C,"DEC HL",0,0x0
0x129D,"DEC HL",0,0x0
0x129E,"LD A,(HL+)",0,0x0
0x129F,"LD H,(HL)",0,0x0
0x12A0,"LD L,A",0,0x0
0x12A1,"ADD HL,BC",0,0x0
0x12A2,"LD C,L",0,0x0
0x12A3,"LD B,H",0,0x0
0x12A4,"PUSH BC",0,0x0
0x12A5,"CALL $109E",1,0x109E
0x12A6,"SBC A,(HL)",0,0x0
0x109E,"DEC SP",0,0x0
0x109F,"LD A,$05",0,0x0
0x10A0,"DEC B",0,0x0
0x10A1,"PUSH AF",0,0x0
0x10A2,"INC SP",0,0x0
0x10A3,"CALL $078D",1,0x78D
0x10A4,"ADC A,L",0,0x0
0x10A6,"INC SP",0,0x0
0x10A7,"LD HL,(SP+3)",0,0x0
0x10A8,"INC BC",0,0x0
0x10A9,"LD C,(HL)",0,0x0
0x10AA,"INC HL",0,0x0
0x10AB,"LD B,(HL)",0,0x0
0x10AC,"LD L,C",0,0x0
0x10AD,"LD H,B",0,0x0
0x10AE,"ADD HL,HL",0,0x0
0x10AF,"ADD HL,BC",0,0x0
