PC,"Inst Name",Jump?,Jump Addr
0x1899,"LD A,(HL+)",0,0x0
0x189A,"LD H,(HL)",0,0x0
0x189B,"LD L,A",0,0x0
0x189C,"ADD HL,BC",0,0x0
0x189D,"LD C,L",0,0x0
0x189E,"LD B,H",0,0x0
0x189F,"LD HL,(SP+4)",0,0x0
0x18A1,"LD A,(HL+)",0,0x0
0x18A2,"LD H,(HL)",0,0x0
0x18A3,"LD L,A",0,0x0
0x18A4,"LD (HL),C",0,0x0
0x18A5,"INC HL",0,0x0
0x18A6,"LD (HL),B",0,0x0
0x18A7,"LD HL,(SP+9)",0,0x0
0x18A9,"INC (HL)",0,0x0
0x18AA,"JP $17D3",1,0x17D3
0x1572B,"LD HL,$C6A5",1,0xC6A5
0x1572E,"LD (HL),$00",0,0x0
0x15730,"LD HL,$C6A6",1,0xC6A6
0x15733,"LD (HL),$00",0,0x0
0x15735,"LD HL,$C6A9",1,0xC6A9
0x15738,"LD (HL),$00",0,0x0
0x1573A,"LD HL,$C6AA",1,0xC6AA
0x1573D,"LD (HL),$00",0,0x0
0x1573F,"LD HL,$C0B1",1,0xC0B1
0x15742,"LD C,(HL)",0,0x0
0x15743,"BIT 7 C",0,0x0
0x15745,"JR Z,$575E  [+23]",1,0x575E
0x1575E,"LD A,C",0,0x0
0x1575F,"LD E,A",0,0x0
0x15760,"LD A,$00",0,0x0
0x15762,"LD D,A",0,0x0
0x15763,"XOR A",0,0x0
0x15764,"SUB C",0,0x0
0x15765,"BIT 7 E",0,0x0
0x15767,"JR Z,$5770  [+7]",1,0x5770
0x15770,"BIT 7 D",0,0x0
0x15772,"JR Z,$5775  [+1]",1,0x5775
0x15775,"JR NC,$5788  [+17]",1,0x5788
0x15777,"LD HL,$C6A5",1,0xC6A5
0x1577A,"LD (HL),$C8",0,0x0
0x1577C,"LD HL,$CEBF",1,0xCEBF
0x1577F,"LD (HL),$01",0,0x0
0x15781,"LD HL,$CEC0",1,0xCEC0
0x15784,"LD (HL),$01",0,0x0
0x15786,"JR $57B0  [+40]",1,0x57B0
0x157B0,"LD HL,$CEC1",1,0xCEC1
0x157B3,"LD (HL),$00",0,0x0
0x157B5,"LD HL,$C0BD",1,0xC0BD
0x157B8,"LD (HL),$01",0,0x0
0x157BA,"RET",0,0x0
0x11644,"ADD SP,-2",0,0x0
0x11646,"LD A,($C91A)",1,0xC91A
0x11649,"LD B,A",0,0x0
0x1164A,"LD C,$00",0,0x0
0x1164C,"LD C,$00",0,0x0
0x1164E,"LD A,($C91B)",1,0xC91B
0x11651,"LD HL,(SP+0)",0,0x0
0x11653,"LD (HL),A",0,0x0
0x11654,"XOR A",0,0x0
0x11655,"INC HL",0,0x0
0x11656,"LD (HL),A",0,0x0
0x11657,"POP HL",0,0x0
0x11658,"PUSH HL",0,0x0
0x11659,"ADD HL,BC",0,0x0
0x1165A,"LD C,L",0,0x0
0x1165B,"LD B,H",0,0x0
0x1165C,"LD HL,$CCBE",1,0xCCBE
0x1165F,"ADD HL,BC",0,0x0
0x11660,"LD C,L",0,0x0
0x11661,"LD B,H",0,0x0
0x11662,"LD A,($C91C)",1,0xC91C
0x11665,"LD (BC),A",0,0x0
0x11666,"ADD SP,+2",0,0x0
0x11668,"RET",0,0x0
0x12F0E,"LD HL,(SP+4)",0,0x0
0x12F10,"LD A,(HL)",0,0x0
0x12F11,"CPL",0,0x0
0x12F12,"LD HL,$C736",1,0xC736
0x12F15,"AND (HL)",0,0x0
0x12F16,"LD (HL),A",0,0x0
0x11996,"ADD SP,-2",0,0x0
0x11998,"LD A,($C91A)",1,0xC91A
0x1199B,"LD B,A",0,0x0
0x1199C,"LD C,$00",0,0x0
0x1199E,"LD C,$00",0,0x0
0x119A0,"LD A,($C91B)",1,0xC91B
0x119A3,"LD HL,(SP+0)",0,0x0
0x119A5,"LD (HL),A",0,0x0
0x119A6,"XOR A",0,0x0
0x119A7,"INC HL",0,0x0
0x119A8,"LD (HL),A",0,0x0
0x119A9,"POP HL",0,0x0
0x119AA,"PUSH HL",0,0x0
0x119AB,"ADD HL,BC",0,0x0
0x119AC,"LD C,L",0,0x0
0x119AD,"LD B,H",0,0x0
0x119AE,"PUSH BC",0,0x0
0x119AF,"XOR A",0,0x0
0x119B0,"PUSH AF",0,0x0
0x119B1,"INC SP",0,0x0
0x119B2,"PUSH BC",0,0x0
0x119B3,"CALL $113A",1,0x113A
0x119B6,"ADD SP,+3",0,0x0
0x119B8,"LD A,E",0,0x0
0x119B9,"POP BC",0,0x0
0x119BA,"RRCA",0,0x0
0x119BB,"RRCA",0,0x0
0x119BC,"AND $3F",0,0x0
0x119BE,"LD HL,(SP+1)",0,0x0
0x119C0,"LD (HL),A",0,0x0
0x119C1,"LD HL,$C0B4",1,0xC0B4
0x119C4,"LD (HL),$00",0,0x0
0x119C6,"LD HL,$C0BB",1,0xC0BB
0x119C9,"LD (HL),$00",0,0x0
0x119CB,"LD A,$06",0,0x0
0x119CD,"LD HL,(SP+1)",0,0x0
0x119CF,"SUB (HL)",0,0x0
0x119D0,"JR NC,$59DE  [+12]",1,0x59DE
0x119DE,"LD HL,(SP+1)",0,0x0
0x119E0,"LD A,(HL)",0,0x0
0x119E1,"SUB $06",0,0x0
0x119E3,"JR NZ,$59F1  [+12]",1,0x59F1
0x119E5,"LD HL,$C0C5",1,0xC0C5
0x119E8,"LD (HL),$02",0,0x0
0x119EA,"LD HL,$C0BC",1,0xC0BC
0x119ED,"LD (HL),$02",0,0x0
0x119EF,"JR $5A10  [+31]",1,0x5A10
0x11A10,"LD HL,$C0C0",1,0xC0C0
0x11A13,"LD (HL),$01",0,0x0
0x11A15,"LD A,($C91C)",1,0xC91C
0x11A18,"OR A",0,0x0
0x11A19,"JR Z,$5A21  [+6]",1,0x5A21
0x11A21,"ADD SP,+2",0,0x0
0x11A23,"RET",0,0x0
0x12A6B,"LD A,($C912)",1,0xC912
0x12A6E,"LD C,A",0,0x0
0x12A6F,"LD B,$00",0,0x0
0x12A71,"LD L,C",0,0x0
0x12A72,"LD H,B",0,0x0
0x12A73,"ADD HL,HL",0,0x0
0x12A74,"ADD HL,HL",0,0x0
0x12A75,"ADD HL,BC",0,0x0
0x12A76,"ADD HL,HL",0,0x0
0x12A77,"ADD HL,BC",0,0x0
0x12A78,"ADD HL,HL",0,0x0
0x12A79,"ADD HL,BC",0,0x0
0x12A7A,"ADD HL,HL",0,0x0
0x12A7B,"LD C,L",0,0x0
0x12A7C,"LD B,H",0,0x0
0x12A7D,"LD HL,$C0AC",1,0xC0AC
0x12A80,"ADD HL,BC",0,0x0
0x12A81,"LD C,L",0,0x0
0x12A82,"LD B,H",0,0x0
0x12A83,"INC BC",0,0x0
0x12A84,"INC BC",0,0x0
0x12A85,"INC BC",0,0x0
0x12A86,"INC BC",0,0x0
0x12A87,"LD A,($C91A)",1,0xC91A
0x12A8A,"LD (BC),A",0,0x0
0x12A8B,"RET",0,0x0
0x55A4,"LD ($C6DA),A",1,0xC6DA
0x55A7,"XOR A",0,0x0
0x55A8,"LD ($C6E8),A",1,0xC6E8
0x55AB,"RET",0,0x0
0x157BB,"ADD SP,-5",0,0x0
0x157BD,"LD HL,$C0AC",1,0xC0AC
0x157C0,"LD C,(HL)",0,0x0
0x157C1,"INC HL",0,0x0
0x157C2,"LD B,(HL)",0,0x0
0x157C3,"SRA B",0,0x0
0x157C5,"RR C",0,0x0
0x157C7,"SRA B",0,0x0
0x157C9,"RR C",0,0x0
0x157CB,"SRA B",0,0x0
0x157CD,"RR C",0,0x0
0x157CF,"LD HL,(SP+0)",0,0x0
0x157D1,"LD (HL),C",0,0x0
0x157D2,"LD HL,$C0AE",1,0xC0AE
0x157D5,"LD C,(HL)",0,0x0
0x157D6,"INC HL",0,0x0
0x157D7,"LD B,(HL)",0,0x0
0x157D8,"SRA B",0,0x0
0x157DA,"RR C",0,0x0
0x157DC,"SRA B",0,0x0
0x157DE,"RR C",0,0x0
0x157E0,"SRA B",0,0x0
0x157E2,"RR C",0,0x0
0x157E4,"PUSH BC",0,0x0
0x157E5,"XOR A",0,0x0
0x157E6,"PUSH AF",0,0x0
0x157E7,"INC SP",0,0x0
0x157E8,"LD A,C",0,0x0
0x157E9,"PUSH AF",0,0x0
0x157EA,"INC SP",0,0x0
0x157EB,"LD HL,(SP+4)",0,0x0
0x157ED,"LD A,(HL)",0,0x0
0x157EE,"PUSH AF",0,0x0
0x157EF,"INC SP",0,0x0
0x157F0,"CALL $2B2A",1,0x2B2A
0x66B3,"LD HL,(SP+7)",0,0x0
0x66B5,"LD C,(HL)",0,0x0
0x66B6,"LD B,$00",0,0x0
0x66B8,"LD L,C",0,0x0
0x66B9,"LD H,B",0,0x0
0x66BA,"ADD HL,HL",0,0x0
0x66BB,"ADD HL,BC",0,0x0
0x66BC,"ADD HL,HL",0,0x0
0x66BD,"ADD HL,BC",0,0x0
0x66BE,"LD C,L",0,0x0
0x66BF,"LD B,H",0,0x0
0x66C0,"LD HL,$CB0C",1,0xCB0C
0x66C3,"ADD HL,BC",0,0x0
0x66C4,"LD A,L",0,0x0
0x66C5,"LD D,H",0,0x0
0x66C6,"LD HL,(SP+5)",0,0x0
0x66C8,"LD (HL+),A",0,0x0
0x66C9,"LD (HL),D",0,0x0
0x66CA,"DEC HL",0,0x0
0x66CB,"LD E,(HL)",0,0x0
0x66CC,"INC HL",0,0x0
0x66CD,"LD D,(HL)",0,0x0
0x66CE,"LD A,(DE)",0,0x0
0x66CF,"LD HL,(SP+1)",0,0x0
0x66D1,"LD (HL),A",0,0x0
0x66D2,"LD HL,(SP+5)",0,0x0
0x66D4,"LD C,(HL)",0,0x0
0x66D5,"INC HL",0,0x0
0x66D6,"LD B,(HL)",0,0x0
0x66D7,"INC BC",0,0x0
0x66D8,"LD A,(BC)",0,0x0
0x66D9,"LD HL,(SP+2)",0,0x0
0x66DB,"LD (HL),A",0,0x0
0x66DC,"LD HL,(SP+5)",0,0x0
0x66DE,"LD C,(HL)",0,0x0
0x66DF,"INC HL",0,0x0
0x66E0,"LD B,(HL)",0,0x0
0x66E1,"INC BC",0,0x0
0x66E2,"INC BC",0,0x0
0x66E3,"LD A,(BC)",0,0x0
0x66E4,"LD HL,(SP+1)",0,0x0
0x66E6,"ADD A,(HL)",0,0x0
0x66E7,"ADD A,$FF",0,0x0
0x66E9,"INC HL",0,0x0
0x66EA,"INC HL",0,0x0
0x66EB,"LD (HL),A",0,0x0
0x66EC,"LD HL,(SP+5)",0,0x0
0x66EE,"LD C,(HL)",0,0x0
0x66EF,"INC HL",0,0x0
0x66F0,"LD B,(HL)",0,0x0
0x66F1,"INC BC",0,0x0
0x66F2,"INC BC",0,0x0
0x66F3,"INC BC",0,0x0
0x66F4,"LD A,(BC)",0,0x0
0x66F5,"LD HL,(SP+2)",0,0x0
0x66F7,"ADD A,(HL)",0,0x0
0x66F8,"ADD A,$FF",0,0x0
0x66FA,"INC HL",0,0x0
0x66FB,"INC HL",0,0x0
0x66FC,"LD (HL),A",0,0x0
0x66FD,"LD HL,(SP+10)",0,0x0
0x66FF,"LD C,(HL)",0,0x0
0x6700,"LD B,$00",0,0x0
0x6702,"INC BC",0,0x0
0x6703,"LD HL,(SP+5)",0,0x0
0x6705,"LD (HL),C",0,0x0
0x6706,"INC HL",0,0x0
0x6707,"LD (HL),B",0,0x0
0x6708,"LD HL,(SP+1)",0,0x0
0x670A,"LD C,(HL)",0,0x0
0x670B,"LD B,$00",0,0x0
0x670D,"LD HL,(SP+5)",0,0x0
0x670F,"LD A,(HL)",0,0x0
0x6710,"SUB C",0,0x0
0x6711,"INC HL",0,0x0
0x6712,"LD A,(HL)",0,0x0
0x6713,"SBC A,B",0,0x0
0x6714,"LD D,(HL)",0,0x0
0x6715,"LD A,B",0,0x0
0x6716,"LD E,A",0,0x0
0x6717,"BIT 7 E",0,0x0
0x6719,"JR Z,$6722  [+7]",1,0x6722
0x6722,"BIT 7 D",0,0x0
0x6724,"JR Z,$6727  [+1]",1,0x6727
0x6727,"JR C,$6745  [+28]",1,0x6745
0x6745,"LD HL,(SP+7)",0,0x0
0x6747,"INC (HL)",0,0x0
0x6748,"LD A,(HL)",0,0x0
0x6749,"LD HL,(SP+0)",0,0x0
0x674B,"LD (HL),A",0,0x0
0x674C,"JP $66A9",1,0x66A9
0x157F3,"ADD SP,+3",0,0x0
0x157F5,"POP BC",0,0x0
0x157F6,"LD A,E",0,0x0
0x157F7,"OR A",0,0x0
0x157F8,"JP NZ,$5D5A",1,0x5D5A
0x157FB,"LD HL,$C71B",1,0xC71B
0x157FE,"LD E,(HL)",0,0x0
0x157FF,"PUSH HL",0,0x0
0x15800,"LD HL,$C719",1,0xC719
0x15803,"LD A,(HL)",0,0x0
0x15804,"LD HL,(SP+6)",0,0x0
0x15806,"LD (HL),A",0,0x0
0x15807,"POP HL",0,0x0
0x15808,"LD HL,$CEBF",1,0xCEBF
0x1580B,"LD A,(HL)",0,0x0
0x1580C,"OR A",0,0x0
0x1580D,"JP Z,$5A73",1,0x5A73
0x15810,"LD HL,(SP+2)",0,0x0
0x15812,"LD (HL),C",0,0x0
0x15813,"LD HL,$CBF5",1,0xCBF5
0x15816,"LD A,(HL)",0,0x0
0x15817,"OR A",0,0x0
0x15818,"JR NZ,$5822  [+8]",1,0x5822
0x1581A,"LD HL,$C737",1,0xC737
0x1581D,"BIT 2 (HL)",0,0x0
0x1581F,"JP NZ,$586A",1,0x586A
0x15822,"BIT 2 E",0,0x0
0x15824,"JR NZ,$5835  [+15]",1,0x5835
0x15826,"LD HL,$C71B",1,0xC71B
0x15829,"LD A,(HL)",0,0x0
0x1582A,"OR A",0,0x0
0x1582B,"JP NZ,$586A",1,0x586A
0x1586A,"LD HL,$CBF5",1,0xCBF5
0x1586D,"LD A,(HL)",0,0x0
0x1586E,"OR A",0,0x0
0x1586F,"JR NZ,$5879  [+8]",1,0x5879
0x15871,"LD HL,$C737",1,0xC737
0x15874,"BIT 3 (HL)",0,0x0
0x15876,"JP NZ,$58D7",1,0x58D7
0x15879,"LD HL,$C71B",1,0xC71B
0x1587C,"LD A,(HL)",0,0x0
0x1587D,"BIT 3 A",0,0x0
0x1587F,"JR NZ,$5892  [+17]",1,0x5892
0x15892,"LD HL,$C6C8",1,0xC6C8
0x15895,"LD A,(HL)",0,0x0
0x15896,"ADD A,$F8",0,0x0
0x15898,"LD C,A",0,0x0
0x15899,"INC HL",0,0x0
0x1589A,"LD A,(HL)",0,0x0
0x1589B,"ADC A,$FF",0,0x0
0x1589D,"LD B,A",0,0x0
0x1589E,"LD DE,$C0AE",1,0xC0AE
0x158A1,"LD A,(DE)",0,0x0
0x158A2,"LD HL,(SP+3)",0,0x0
0x158A4,"LD (HL+),A",0,0x0
0x158A5,"INC DE",0,0x0
0x158A6,"LD A,(DE)",0,0x0
0x158A7,"LD (HL),A",0,0x0
0x158A8,"PUSH BC",0,0x0
0x158A9,"DEC HL",0,0x0
0x158AA,"LD A,(HL+)",0,0x0
0x158AB,"LD H,(HL)",0,0x0
0x158AC,"LD L,A",0,0x0
0x158AD,"PUSH HL",0,0x0
0x158AE,"CALL $1CDA",1,0x1CDA
0x158B1,"ADD SP,+4",0,0x0
0x158B3,"LD A,E",0,0x0
0x158B4,"OR A",0,0x0
0x158B5,"JR Z,$58D7  [+32]",1,0x58D7
0x158B7,"LD HL,(SP+2)",0,0x0
0x158B9,"LD A,(HL)",0,0x0
0x158BA,"INC A",0,0x0
0x158BB,"PUSH AF",0,0x0
0x158BC,"INC SP",0,0x0
0x158BD,"DEC HL",0,0x0
0x158BE,"DEC HL",0,0x0
0x158BF,"LD A,(HL)",0,0x0
0x158C0,"PUSH AF",0,0x0
0x158C1,"INC SP",0,0x0
0x158C2,"CALL $0919",1,0x919
0x919,"LD HL,(SP+2)",0,0x0
0x91B,"LD A,(HL)",0,0x0
0x91C,"INC A",0,0x0
0x91D,"JR Z,$0937  [+24]",1,0x937
0x91F,"LD HL,(SP+2)",0,0x0
0x921,"LD A,(HL)",0,0x0
0x922,"LD HL,$C6C4",1,0xC6C4
0x925,"SUB (HL)",0,0x0
0x926,"JR Z,$0937  [+15]",1,0x937
0x928,"LD HL,(SP+3)",0,0x0
0x92A,"LD A,(HL)",0,0x0
0x92B,"LD HL,$C6C5",1,0xC6C5
0x92E,"SUB (HL)",0,0x0
0x92F,"JR Z,$0937  [+6]",1,0x937
0x931,"LD HL,(SP+3)",0,0x0
0x933,"LD A,(HL)",0,0x0
0x934,"INC A",0,0x0
0x935,"JR NZ,$093A  [+3]",1,0x93A
0x93A,"LD HL,$C6C4",1,0xC6C4
0x93D,"LD C,(HL)",0,0x0
0x93E,"LD B,$00",0,0x0
0x940,"LD HL,(SP+3)",0,0x0
0x942,"LD E,(HL)",0,0x0
0x943,"LD D,$00",0,0x0
0x945,"PUSH BC",0,0x0
0x946,"PUSH DE",0,0x0
0x947,"CALL $308D",1,0x308D
0x94A,"ADD SP,+4",0,0x0
0x94C,"LD C,E",0,0x0
0x94D,"LD B,D",0,0x0
0x94E,"PUSH BC",0,0x0
0x94F,"LD HL,$C6BD",1,0xC6BD
0x952,"LD A,(HL)",0,0x0
0x953,"PUSH AF",0,0x0
0x954,"INC SP",0,0x0
0x955,"CALL $078D",1,0x78D
0x958,"INC SP",0,0x0
0x959,"POP BC",0,0x0
0x95A,"LD A,C",0,0x0
0x95B,"LD HL,$C6C2",1,0xC6C2
0x95E,"ADD A,(HL)",0,0x0
0x95F,"LD C,A",0,0x0
0x960,"LD A,B",0,0x0
0x961,"INC HL",0,0x0
0x962,"ADC A,(HL)",0,0x0
0x963,"LD B,A",0,0x0
0x964,"LD HL,(SP+2)",0,0x0
0x966,"LD L,(HL)",0,0x0
0x967,"LD H,$00",0,0x0
0x969,"ADD HL,BC",0,0x0
0x96A,"LD C,L",0,0x0
0x96B,"LD B,H",0,0x0
0x96C,"LD A,(BC)",0,0x0
0x96D,"LD E,A",0,0x0
0x96E,"PUSH DE",0,0x0
0x96F,"CALL $07AE",1,0x7AE
0x972,"POP DE",0,0x0
0x973,"RET",0,0x0
0x158C5,"ADD SP,+2",0,0x0
0x158C7,"LD A,E",0,0x0
0x158C8,"RRCA",0,0x0
0x158C9,"JR C,$58D7  [+12]",1,0x58D7
0x158CB,"LD HL,$C0B2",1,0xC0B2
0x158CE,"LD (HL),$01",0,0x0
0x158D0,"LD HL,$C0B1",1,0xC0B1
0x158D3,"LD (HL),$00",0,0x0
0x158D5,"JR $58E1  [+10]",1,0x58E1
0x158E1,"LD HL,$C719",1,0xC719
0x158E4,"LD C,(HL)",0,0x0
0x158E5,"LD HL,$C71A",1,0xC71A
0x158E8,"LD B,(HL)",0,0x0
0x158E9,"LD HL,$CBF5",1,0xCBF5
0x158EC,"LD A,(HL)",0,0x0
0x158ED,"OR A",0,0x0
0x158EE,"JR NZ,$58F7  [+7]",1,0x58F7
0x158F0,"LD HL,$C737",1,0xC737
0x158F3,"BIT 2 (HL)",0,0x0
0x158F5,"JR NZ,$58FF  [+8]",1,0x58FF
0x158F7,"BIT 2 C",0,0x0
0x158F9,"JR Z,$58FF  [+4]",1,0x58FF
0x158FF,"LD HL,$CBF5",1,0xCBF5
0x15902,"LD A,(HL)",0,0x0
0x15903,"OR A",0,0x0
0x15904,"JR NZ,$590D  [+7]",1,0x590D
0x15906,"LD HL,$C737",1,0xC737
0x15909,"BIT 3 (HL)",0,0x0
0x1590B,"JR NZ,$591A  [+13]",1,0x591A
0x1590D,"BIT 3 C",0,0x0
0x1590F,"JR Z,$591A  [+9]",1,0x591A
0x15911,"BIT 3 B",0,0x0
0x15913,"JR NZ,$591A  [+5]",1,0x591A
0x15915,"LD HL,$C0C0",1,0xC0C0
0x15918,"LD (HL),$01",0,0x0
0x1591A,"LD DE,$C0AC",1,0xC0AC
0x1591D,"LD A,(DE)",0,0x0
0x1591E,"LD HL,(SP+3)",0,0x0
0x15920,"LD (HL+),A",0,0x0
0x15921,"INC DE",0,0x0
0x15922,"LD A,(DE)",0,0x0
0x15923,"LD (HL),A",0,0x0
0x15924,"LD HL,$CEC0",1,0xCEC0
0x15927,"LD A,(HL)",0,0x0
0x15928,"DEC A",0,0x0
0x15929,"JR NZ,$594E  [+35]",1,0x594E
0x1592B,"LD HL,$C6C6",1,0xC6C6
0x1592E,"LD A,(HL)",0,0x0
0x1592F,"ADD A,$70",0,0x0
0x15931,"LD C,A",0,0x0
0x15932,"INC HL",0,0x0
0x15933,"LD A,(HL)",0,0x0
0x15934,"ADC A,$FF",0,0x0
0x15936,"LD B,A",0,0x0
0x15937,"PUSH BC",0,0x0
0x15938,"LD HL,(SP+5)",0,0x0
0x1593A,"LD A,(HL+)",0,0x0
0x1593B,"LD H,(HL)",0,0x0
0x1593C,"LD L,A",0,0x0
0x1593D,"PUSH HL",0,0x0
0x1593E,"CALL $1D07",1,0x1D07
0x1D2B,"LD E,$00",0,0x0
0x1D2D,"JR $1D31  [+2]",1,0x1D31
0x15941,"ADD SP,+4",0,0x0
0x15943,"LD A,E",0,0x0
0x15944,"OR A",0,0x0
0x15945,"JR Z,$5966  [+31]",1,0x5966
0x15966,"LD HL,$C6AB",1,0xC6AB
0x15969,"LD A,(HL)",0,0x0
0x1596A,"AND $01",0,0x0
0x1596C,"LD HL,(SP+3)",0,0x0
0x1596E,"LD (HL+),A",0,0x0
0x1596F,"LD (HL),$00",0,0x0
0x15971,"LD HL,$CEC1",1,0xCEC1
0x15974,"LD A,(HL)",0,0x0
0x15975,"OR A",0,0x0
0x15976,"JP Z,$59D2",1,0x59D2
0x159D2,"LD HL,$C0B0",1,0xC0B0
0x159D5,"LD C,(HL)",0,0x0
0x159D6,"LD A,C",0,0x0
0x159D7,"OR A",0,0x0
0x159D8,"JP NZ,$5A1E",1,0x5A1E
0x15A1E,"LD DE,$C0AC",1,0xC0AC
0x15A21,"LD A,(DE)",0,0x0
0x15A22,"LD HL,(SP+3)",0,0x0
0x15A24,"LD (HL+),A",0,0x0
0x15A25,"INC DE",0,0x0
0x15A26,"LD A,(DE)",0,0x0
0x15A27,"LD (HL),A",0,0x0
0x15A28,"LD A,C",0,0x0
0x15A29,"PUSH AF",0,0x0
0x15A2A,"INC SP",0,0x0
0x15A2B,"LD HL,$CEC0",1,0xCEC0
0x15A2E,"LD A,(HL)",0,0x0
0x15A2F,"PUSH AF",0,0x0
0x15A30,"INC SP",0,0x0
0x15A31,"CALL $3063",1,0x3063
0x15A34,"ADD SP,+2",0,0x0
0x15A36,"LD C,E",0,0x0
0x15A37,"LD B,D",0,0x0
0x15A38,"LD HL,(SP+3)",0,0x0
0x15A3A,"LD A,(HL+)",0,0x0
0x15A3B,"LD H,(HL)",0,0x0
0x15A3C,"LD L,A",0,0x0
0x15A3D,"ADD HL,BC",0,0x0
0x15A3E,"LD C,L",0,0x0
0x15A3F,"LD B,H",0,0x0
0x15A40,"LD HL,$C0AC",1,0xC0AC
0x15A43,"LD (HL),C",0,0x0
0x15A44,"INC HL",0,0x0
0x15A45,"LD (HL),B",0,0x0
0x15A46,"LD DE,$C0AE",1,0xC0AE
0x15A49,"LD A,(DE)",0,0x0
0x15A4A,"LD HL,(SP+3)",0,0x0
0x15A4C,"LD (HL+),A",0,0x0
0x15A4D,"INC DE",0,0x0
0x15A4E,"LD A,(DE)",0,0x0
0x15A4F,"LD (HL),A",0,0x0
0x15A50,"LD A,($C0B2)",1,0xC0B2
0x15A53,"LD HL,$C0B0",1,0xC0B0
0x15A56,"LD B,(HL)",0,0x0
0x15A57,"PUSH BC",0,0x0
0x15A58,"INC SP",0,0x0
0x15A59,"PUSH AF",0,0x0
0x15A5A,"INC SP",0,0x0
0x15A5B,"CALL $3063",1,0x3063
0x15A5E,"ADD SP,+2",0,0x0
0x15A60,"LD C,E",0,0x0
0x15A61,"LD B,D",0,0x0
0x15A62,"LD HL,(SP+3)",0,0x0
0x15A64,"LD A,(HL+)",0,0x0
0x15A65,"LD H,(HL)",0,0x0
0x15A66,"LD L,A",0,0x0
0x15A67,"ADD HL,BC",0,0x0
0x15A68,"LD C,L",0,0x0
0x15A69,"LD B,H",0,0x0
0x15A6A,"LD HL,$C0AE",1,0xC0AE
0x15A6D,"LD (HL),C",0,0x0
0x15A6E,"INC HL",0,0x0
0x15A6F,"LD (HL),B",0,0x0
0x15A70,"JP $5CF0",1,0x5CF0
0x15CF0,"XOR A",0,0x0
0x15CF1,"PUSH AF",0,0x0
0x15CF2,"INC SP",0,0x0
0x15CF3,"CALL $0628",1,0x628
0x15CF6,"INC SP",0,0x0
0x15CF7,"LD A,E",0,0x0
0x15CF8,"LD C,A",0,0x0
0x15CF9,"OR A",0,0x0
0x15CFA,"JP Z,$5D5A",1,0x5D5A
0x15D5A,"ADD SP,+5",0,0x0
0x15D5C,"RET",0,0x0
0x1C5D,"PUSH HL",0,0x0
0x1C5E,"LD HL,(SP+2)",0,0x0
0x1C60,"LD A,(HL)",0,0x0
0x1C61,"LD HL,$C71A",1,0xC71A
0x1C64,"LD (HL),A",0,0x0
0x1C65,"POP HL",0,0x0
0x1C66,"LD HL,$C71D",1,0xC71D
0x1C69,"LD (HL),$0A",0,0x0
0x1C6B,"LD A,$FF",0,0x0
0x1C6D,"PUSH AF",0,0x0
0x1C6E,"INC SP",0,0x0
0x1C6F,"PUSH BC",0,0x0
0x1C70,"CALL $1F35",1,0x1F35
0x1F35,"ADD SP,-7",0,0x0
0x1F37,"CALL $1D34",1,0x1D34
0x1F3A,"CALL $225A",1,0x225A
0x225A,"LD BC,$C8F5",1,0xC8F5
0x225D,"LD A,(BC)",0,0x0
0x225E,"OR A",0,0x0
0x225F,"JR Z,$2268  [+7]",1,0x2268
0x2261,"PUSH BC",0,0x0
0x2262,"CALL $2A71",1,0x2A71
0x2265,"ADD SP,+2",0,0x0
0x2267,"RET",0,0x0
0x1F3D,"LD A,E",0,0x0
0x1F3E,"LD C,A",0,0x0
0x1F3F,"LD B,$00",0,0x0
0x1F41,"LD HL,(SP+0)",0,0x0
0x1F43,"LD (HL),C",0,0x0
0x1F44,"LD A,B",0,0x0
0x1F45,"OR C",0,0x0
0x1F46,"JP Z,$1FFB",1,0x1FFB
0x1F49,"LD HL,$CD22",1,0xCD22
0x1F4C,"LD (HL),$00",0,0x0
0x1F4E,"LD HL,$CD23",1,0xCD23
0x1F51,"LD (HL),$00",0,0x0
0x1F53,"LD L,C",0,0x0
0x1F54,"LD H,B",0,0x0
0x1F55,"ADD HL,HL",0,0x0
0x1F56,"ADD HL,BC",0,0x0
0x1F57,"ADD HL,HL",0,0x0
0x1F58,"ADD HL,HL",0,0x0
0x1F59,"ADD HL,HL",0,0x0
0x1F5A,"LD C,L",0,0x0
0x1F5B,"LD B,H",0,0x0
0x1F5C,"LD HL,$C94B",1,0xC94B
0x1F5F,"ADD HL,BC",0,0x0
0x1F60,"LD A,L",0,0x0
0x1F61,"LD D,H",0,0x0
0x1F62,"LD HL,(SP+1)",0,0x0
0x1F64,"LD (HL+),A",0,0x0
0x1F65,"LD (HL),D",0,0x0
0x1F66,"DEC HL",0,0x0
0x1F67,"LD E,(HL)",0,0x0
0x1F68,"INC HL",0,0x0
0x1F69,"LD D,(HL)",0,0x0
0x1F6A,"LD HL,$0012",1,0x12
0x1F6D,"ADD HL,DE",0,0x0
0x1F6E,"LD A,L",0,0x0
0x1F6F,"LD D,H",0,0x0
0x1F70,"LD HL,(SP+3)",0,0x0
0x1F72,"LD (HL+),A",0,0x0
0x1F73,"LD (HL),D",0,0x0
0x1F74,"DEC HL",0,0x0
0x1F75,"LD A,(HL+)",0,0x0
0x1F76,"LD H,(HL)",0,0x0
0x1F77,"LD L,A",0,0x0
0x1F78,"LD (HL),$00",0,0x0
